Tweets;Label
rt @the_various: mengacungkan jari kebawah termasuk bagian dari rasis, dan itu dilakukan paslon 1, menurut sy itu attitude yg kurang baik,,\u2026;negatif
rt @nci4ri: pasca #debat2pilkadadki kena batunya, @agusyudhoyono dibentak kapolres jakarta selatan, karena bikin macet jalan.\nhttps:\/\/t.co\/\u2026;negatif
rt @iqlimas: strategi terkonyol dalam sejarah acara debat, sangat tidak intelek dan memalukan #debat2pilkadadki  https:\/\/t.co\/at6gnwtus6;negatif
rt @pbenyw: mpok @sylviana_murni salah sebut dg uu no 8 terkait pengelolaan sampah. padahal yg benar uu 18\/2008.\u2026 ;negatif
rt @batack_overkill: #debat2pilkadadki paslon 3 : akan menaikkan gaji guru paud jika terpilih. waktu jadi mendikbud ente ngapain bray? tidu\u2026;negatif
"cuma ngasih tau,\""ini lho contekanya ketuker daftar belanjaan\"" #debat2pilkadadki #debatcagubdki  https:\/\/t.co\/5ifu6h8gjw";negatif
rt @rifqiemerah: @mohamadhalimi6 ogah pilih koruptor masjid #debat2pilkadadki;negatif
rt @iqlimas: bergelar ph.d anies baswedan tidak malu menyerang dgn data abal2  #debat2pilkadadki https:\/\/t.co\/igjzl4bszm;negatif
rt @sudirman_cs: #debat2pilkadadki ujaran kebencian wajar .. namany juga orang pen jdi gubernur .. bohongin publik juga jadi;negatif
pilkada dki jangan pilih pki!! berbahaya!! pilih 1 atau 3 saja tni al tangkap kapal tki... https:\/\/t.co\/w0i5kmznnj #debat2pilkadadki #imlek;negatif
pilkada dki jangan pilih pki!! berbahaya!! pilih 1 atau 3 saja kesan pasangan calon usa... https:\/\/t.co\/pwgrkdru2a #debat2pilkadadki #imlek;negatif
rt @batack_overkill: #debat2pilkadadki paslon 3 : akan menaikkan gaji guru paud jika terpilih. waktu jadi mendikbud ente ngapain bray? tidu\u2026;negatif
rt @the_various: mengacungkan jari kebawah termasuk bagian dari rasis, dan itu dilakukan paslon 1, menurut sy itu attitude yg kurang baik,,\u2026;negatif
rt @putrirosary: #debat2pilkadadki cara paslon 3 bertanya ke paslon 1 seperti sedang mengadu domba didepan jutaan pasang mata tanpa etika,\u2026;negatif
#debat2pilkadadki capedehhhh kumpulan tukang tipu https:\/\/t.co\/61ge8imjc1;negatif
rt @iqlimas: bergelar ph.d anies baswedan tidak malu menyerang dgn data abal2  #debat2pilkadadki https:\/\/t.co\/igjzl4bszm;negatif
#ngeselinitusaat lihat koruptor yg agamanya cuma di bibir &amp;negatif
rt @teddygusnaidi: 27. kalau gunakan fantasi agus maka agus bisa menuding bahwa sby tidak beres memimpin. 10 tahun masih banyak yang miskin\u2026;negatif
pdip sengaja becah belah rakyat warga dki tidak pilih ahok!! berolah... https:\/\/t.co\/rnya7tywsh #debat2pilkadadki https:\/\/t.co\/hktqhtzadi;negatif
rt @sehan5: pk anis nyinggung kjp. rakyat jkt perlu tau nih. justru pk anis itu di copot oleh pk jkw krn ngurus kip gk berhasil. #debat2pil\u2026;negatif
@agusyudhoyono salah pilih pasangan, atau jodoh yg dipaksakan...\n#debat2pilkadadki \n#sylvisohibsby \n#agussylvi\u2026 https:\/\/t.co\/im9u0jgr1s;negatif
rt @teddygusnaidi: 15. ketidakberhasilan anies baswedan dalam memimpin kementerian, banyak masalah dan belum lagi soal salah hitung anggara\u2026;negatif
rt @handininanda: eh ini nyinyir dulu ya.. itu paslon 3 punya program ga sih?? daritadi kerjaannya korek2 aib orang doang. #gemetz #debat2p\u2026;negatif
pilkada dki jakarta harap tidak pilih nomor 2, bahaya laten komunis!... https:\/\/t.co\/7pcciaixnf #debat2pilkadadki https:\/\/t.co\/yajxsgq30c;negatif
rt @teddygusnaidi: 27. kalau gunakan fantasi agus maka agus bisa menuding bahwa sby tidak beres memimpin. 10 tahun masih banyak yang miskin\u2026;negatif
rt @batack_overkill: #debat2pilkadadki paslon 3 : kami akan begini begono, harusnya begini begono, rencana kami begini begono... tapi inyon\u2026;negatif
antasari azhar datang #debat2pilkadadki @sbyudhoyono  tak datang;negatif
rt @ichakeljombar: seorang dosen yang seharusnya dikagumi karena cerdas otaknya, tapi seketika runtuh karena hobinya menjatuhkan orang lain\u2026;negatif
"rt @jurnintelijen: gestur anies terlihat sinis, dan sandi terlalu fokus soal kewirausahaan, kebanyakan hanya bicara \""akan\"" dlm #debat2pilka\u2026";negatif
rt @gk4c4: melihat #debat2pilkadadki kemarin, jelas bahwa yg terjadi adalah perlawanan thd perubahan2 @jokowi @basuki_btp unt kembali ke ma\u2026;negatif
pilkada dki jakarta harap tidak pilih nomor 2, bahaya laten komunis!... https:\/\/t.co\/x1exozckpe #debat2pilkadadki https:\/\/t.co\/chuksjrntz;negatif
masalah berawal dari kasus penistaan agama,\npenyelesaiannya jadi sumber masalah baru berwujud kriminalisasi &amp;negatif
bener - bener kelar dki kalo emak yang pic 3 jadi.. https:\/\/t.co\/x7ysjshu89;negatif
1. baiklah (mau komentar apa juga bingung).\n#debat2pilkadadki;negatif
rt @sehan5: pk anis nyinggung kjp. rakyat jkt perlu tau nih. justru pk anis itu di copot oleh pk jkw krn ngurus kip gk berhasil. #debat2pil\u2026;negatif
paslon 1 \nmiliter loncat k gubernur\n\npaslon 2 \nbupati naik wagub naik gbernur\n\npaslon 3 :\ndosen jd mentri dcopot&amp;negatif
#debat2pilkadadki - cakep berentiin reklamasi agar kita dpt pantai pass di depan rumah kita pass lagi musim hujan !! hadew;negatif
rt @raztheda: paslon 3 once said: jangan memilih pemimpin yang justru memecah belah. tonight i realised,he should keep it for himself \ud83d\ude0c #de\u2026;negatif
rt @putrirosary: #debat2pilkadadki cara paslon 3 bertanya ke paslon 1 seperti sedang mengadu domba didepan jutaan pasang mata tanpa etika,\u2026;negatif
rt @arieskradianto: jadi pertanyaan-nya apa???  #debat2pilkadadki #awasituhoax https:\/\/t.co\/qblrkhiksa;negatif
pdip sengaja becah belah rakyat warga dki tidak pilih ahok!! pertemu... https:\/\/t.co\/solwflvvvp #debat2pilkadadki https:\/\/t.co\/vae3bokccb;negatif
rt @pbenyw: mpok @sylviana_murni salah sebut dg uu no 8 terkait pengelolaan sampah. padahal yg benar uu 18\/2008.\u2026 ;negatif
pilkada dki jangan pilih pki!! berbahaya!! pilih 1 atau 3 saja soal pengganti patrialis... https:\/\/t.co\/vnp7rzoann #debat2pilkadadki #imlek;negatif
rt @gunromli: sylviana kesyikan ngomong sendiri lupa bertanya, anies keasyikan nyerang pake data2 yg salah, ya ahok joged2 aja \ud83d\ude01 #debat2pil\u2026;negatif
*sodorin cermin ke @aniesbaswedan  ... minta @pandji  yg pegangkan https:\/\/t.co\/fipdl7eyte;negatif
rt @iapaansih: silvy : bla bla bla..\nya waktu habis\nanies : jadi pertanyaannya apa?\nsilvy : pikir aja sendiri! dasar smw cowok gak peka \n#d\u2026;negatif
rt @jokoanwar: silvy ke sandi: \u201ckita hampir berpasangan\u2026\u201d \n\nnggak mau bayangin. \n\n#debat2pilkadadki;negatif
bagus juga ya untuk mengelabuhi semuanya.. lebih menggunakan data lama daripada yang baru.. #debat2pilkadadki https:\/\/t.co\/wjpc37pixe;negatif
#debat2pilkadadki\npslon1: gak ada program, pertanyaannya apa?\npslon2: programnya sedang berjalan\npslon3: minta bantuan paslon1 bikin program;negatif
pilkada dki jangan pilih pki!! berbahaya!! pilih 1 atau 3 saja begini jejak pelarian 7 ... https:\/\/t.co\/cujkjhvb9u #debat2pilkadadki #imlek;negatif
rt @maulabm: #debat2pilkadadki kali ini pak anies nyebelin, dari yang lalu bicaranya kaya ulama', sekarang keliatan jadi politikus yang hau\u2026;negatif
rt @dha_noe22: aduh gw mah malu, di kata orang jkt goblok apa https:\/\/t.co\/te8nrgszzc;negatif
rt @kojimashou: yah namanya jh odong2 si @sylviana_murni https:\/\/t.co\/8g7u4iuyo7;negatif
#semuacoblosaniessandi kecuali @pandji krn gag suka program anies \n#debat2pilkadadki\n#sepertbadja\n#loguepilihbadja\ud83d\ude0e\nhttps:\/\/t.co\/m5semjkaar;negatif
rt @vivacoid: ini video saat nusron wahid kritik mui soal ahok https:\/\/t.co\/cmllyuikmz;negatif
rachmawati tersinggung megawati ajak ahok ke makam bung karno https:\/\/t.co\/yypb13oidb;negatif
rt @agusfansclub_: mas agus menanggapi pertanyaan mslh dinasti,dikatakan bhw dinasti itu konotasinya negatif &amp;negatif
agus yudhoyono melawak di mata najwa \ud83d\ude02;negatif
lah kata syafii maarif dia gak kenal ahok??! https:\/\/t.co\/sgyxfetedh;negatif
langsung ke pancing mas agus? militer keluar :p\n#ahymatanajwa;negatif
rt @kasatkusut: lebih ke penasaran sih sama apa target agus yudhoyono, sampe rela berhenti dari militer.;negatif
#debat2pilkadadki - cakep berentiin reklamasi agar kita dpt pantai pass di depan rumah kita pass lagi musim hujan !! hadew;negatif
rt @zaeffendy: bukan hanya #jakartatolakahok tapi juga medan, surabaya, aceh dan tidak mustahil umat #islam di #indonesia juga neg\u2026 ;negatif
rt @novia_verbund:  tuh sm @dpp_fpi kerjanya buat steatment,spt nkri ini negara arab!masa mau bunuh ahok!emang mrk nabi yg mau ko\u2026 ;negatif
ternyata mas agus ini kayak politikus kawakan..  mantap counter attack  #ahymatanajwa;negatif
#thw911 ini video saat nusron wahid kritik mui soal ahok https:\/\/t.co\/yraqvnryzb;negatif
rt @polltwitri: #polltwitid006\nbagaimana tanggapan anda tentang rekomendasi mui terhadap dugaan penistaan agama oleh ahok ?;negatif
rt @leonartorabono: agus yudhoyono tidak bisa didikte oleh mata najwa , semua pertanyaan najwa yg mengarah memojokkan dan menjatuhkan justr\u2026;negatif
"laknat biar modyaaarrr\""@vivacoid: ini video saat nusron wahid kritik mui soal ahok https:\/\/t.co\/8kidzq0zyb\""";negatif
polri kaga punya nyali!!!\ud83d\udc4e https:\/\/t.co\/nmncnn1mli;negatif
ahok dii ramein..\ndimas kanjeng, aa gatot atau ustadz guntur bumi yang jelas2 terbukti menggunakan ayat al qur'an... https:\/\/t.co\/qjmt1ezstw;negatif
rt @agusfansclub_: dan mas agus ikut dlm konstetasi politik karena dicalonkan oleh beberapa partai dan benar2 tidak pernah diduga sebelumny\u2026;negatif
rt @cagubnyinyir: setara institut nilai mui berpolitik tdk sehat https:\/\/t.co\/dtypbwe5fg @wsuryasana @sutanto207 @muhiddinmi @hgberry;negatif
rt @tiphwang_: agus sableng anjiirrr \ud83d\ude02\ud83d\ude02\ud83d\ude02 ngakak sayaaaa;negatif
rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!;negatif
wadduh, mungkin disamain diri mrk dlm berbuat krn bayaran yah? jgn pake ukuran baju sendiri ke org lain dong. https:\/\/t.co\/umoumwb1us;negatif
apaansi ini mas agus di matanajwa, menggebu-gebu banget \ud83d\ude02;negatif
rt @lupuz0503: mui: ahok hina islam, alquran dan ulama,  penjarakan harga mati. sekalian proses kasus rampok rssw dll. selesai\ud83d\ude4b https:\/\/t.c\u2026;negatif
rt @triwul82: ahok: pns dki jakarta yang lakukan pungli kami pecat!\nhttps:\/\/t.co\/kiibydutdd https:\/\/t.co\/hrynf8fme9;negatif
rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!;negatif
rt @panca66: pendukung ahok selalu bilang yang nga suka ahok islam pemarah, kecanduan agama dll. lha, nusron tadi ngomong kayak dewa mabok\u2026;negatif
rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!;negatif
rt @andiarief_aa: buzzer ahok yang direkrut dari latar agama sekarang mati gaya setelah muncul agus dan anis. rasanya ahok gak memerlukan l\u2026;negatif
rt @tjamboek: #janganhinamui gue heran pendukung ahok kaga ada cape2 ngetwit? https:\/\/t.co\/2ccb0b78pv;negatif
@matanajwa hahaha baru digesek sedikit aja sma mba nana, agus sudah ngebul (emosi) santai aja mas di politik hrus siap di korek2 abiiiis.;negatif
mungkin blom makan atau tak menguasai masalah yg ditanyakan @matanajwa https:\/\/t.co\/xpozs3qvgr;negatif
@metro_tv @matanajwa kopinya dibanyakin..grogi tingkat dewa tuh si agus..;negatif
rt @relagussylvi: sobat relasi, jgn lupa saksikan live talkshow mas agus harimurti yudhoyono di @matanajwa mlm ini pkl 20.05 wib di\u2026 ;negatif
masih tetep dukung ahok sih buat jadi gub selanjutnya.;negatif
rt @panca66: bang @karniilyas tega membuat buya sjafii jadi sedikit bohong ke publik demi bela ahok https:\/\/t.co\/qazoqtco3b;negatif
rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!;negatif
rachmawati tersinggung megawati ajak ahok ke makam bung karno: rachmawati mengungkapkan, sudah\u2026 https:\/\/t.co\/z90kffvlli #kaltimberita;negatif
asiknya habis bela ahok, dapat amplop https:\/\/t.co\/mzc32spmat;negatif
kena karma dholimi ahok, ketua bpk harry azhar dijatuhi sanksi etik oleh mkke bpk https:\/\/t.co\/zytzvcjor8;negatif
belum jg wartawan yg tanya..tpi agus yudhoyono keliatan panik dan sedikit emosi.. @matanajwa;negatif
wait, tadi mas agus yudhoyono ditanya apa sih kokkayaknya tegang sampe minum kopi di mata najwa? \ud83d\ude48\ud83d\ude04;negatif
rt @gunromli: mui gunakan isu agama untuk dukung calon tertentu dan hajar ahok-djarot https:\/\/t.co\/c906dlwg8b waduh, main politik ya..;negatif
ahok jelaskan alasan puluhan sekolah di dki gagal dibangun tahun ini: ahok menjelaskan alasan gagalnya pemban... https:\/\/t.co\/ctc795gcrg;negatif
si mbak mego malah bawa ahok ziarah kemakam bung karno ! https:\/\/t.co\/faambwdrhq;negatif
itb jd hater ahok. ahoker said. \ud83d\ude01;negatif
fadli zon : ppp djan faridz dukung ahok untuk merayu jokowi 'emang masalah buat lo zon': https:\/\/t.co\/xsrpbl0m3q via @youtube;negatif
buni yani penebar kebencian isu sara ahok di ancam uu ite oleh polisi: https:\/\/t.co\/bzdkhwciem via @youtube;negatif
rt @agusfansclub_: mas agus menanggapi pertanyaan mslh dinasti,dikatakan bhw dinasti itu konotasinya negatif &amp;negatif
budiman sudjatmiko: kebijakan ahok sering di-framing pro ... - tribunnews https:\/\/t.co\/cvh98qlzsv;negatif
polri tunda proses hukum ahok hingga selesai pilgub, ipw: kemarahan umat islam akan memuncak https:\/\/t.co\/0ot0c2m3bo;negatif
ahok tidak minta maaf atas penistaan agama, habieb rizieq: ayo polisikan ahok! https:\/\/t.co\/ojph1mapn7;negatif
mui dibayar berapa sama agus yudhoyono agar salahkan ahok? https:\/\/t.co\/crrwcx3v96;negatif
rt @agusfansclub_: mas agus menanggapi pertanyaan mslh dinasti,dikatakan bhw dinasti itu konotasinya negatif &amp;negatif
rt @nusronwahid1: tokoh2 muslim yg keras menolak ahok, yaa tokoh2 muslim yg selama ini anti pancasila&amp;negatif
* mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/o0qrdxgmcs;negatif
* wajar, rachmawati tersinggung megawati bawa  ahok ke makam bung karno https:\/\/t.co\/4aiuorzpul;negatif
rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!;negatif
rt @vivacoid: ini video saat nusron wahid kritik mui soal ahok https:\/\/t.co\/cmllyuikmz;negatif
rt @sibonekakayu: ahok fitnah majelis rasulullah saat kampanye di @govsingapore. \n\nhttps:\/\/t.co\/otzm6gzuhs;negatif
mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/4fn2z86ymx .;negatif
mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/awogxgvsfy;negatif
ahok jelaskan alasan puluhan sekolah di dki gagal dibangun tahun ini: ahok menjelaskan alasan gagalnya pemban... https:\/\/t.co\/xuwgcapa5t;negatif
ente mudah berprasangka baik k ahok tp k ulama gampang prasangka buruk. https:\/\/t.co\/dqpdou8ezh;negatif
rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!;negatif
mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/0n3azn5vpq;negatif
rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!;negatif
doooh mukanya ini lhooo tampolable banget sik https:\/\/t.co\/fvdpsjhr2g;negatif
mui jatim: dimas kanjeng dan ahok sama-sama penista agama: konfrontasi-ketua mui jawa timur kh abdusshomad bu... https:\/\/t.co\/qcodnvnlnf;negatif
ini video saat nusron wahid kritik mui soal ahok https:\/\/t.co\/ee47pnf0rv;negatif
mui jatim: dimas kanjeng dan ahok sama-sama penista agama: konfrontasi-ketua mui jawa timur kh abdusshomad bu... https:\/\/t.co\/5totof3v4y;negatif
rt @takviri: tempo hari saya bilang klo ahok kalah, saya akan dukung ahy tapi lihat fansboy ahy yg bringas2, ga jadi akh. ngerikkk lihat is\u2026;negatif
mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/mnc3pybrao;negatif
ahok jelaskan alasan puluhan sekolah di dki gagal dibangun tahun ini: ahok menjelaskan alasan gagalnya pemban... https:\/\/t.co\/3l9uzyeryc;negatif
mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/wvxdklkmqu;negatif
mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/ppap9jh6gc;negatif
ahok jelaskan alasan puluhan sekolah di dki gagal dibangun tahun ini: ahok menjelaskan alasan gagalnya pemban... https:\/\/t.co\/fzhbrnc8pi;negatif
mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/4bz6aztfzx;negatif
mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/dk0u2sva4d;negatif
mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/ilreplqgws;negatif
mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/ldqh7vghpx;negatif
tujuannya cuma gmn caranya jatuhin ahok, bkn gimana bikin jakarta lebih maju dan rakyat sejahtera #miris https:\/\/t.co\/eo4rvvbx9g;negatif
mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/a5uxopsrwc;negatif
mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/djeo1qbhc7;negatif
wajar, rachmawati tersinggung megawati bawa  ahok ke makam bung karno https:\/\/t.co\/mryf4oqkqe;negatif
rt @korantempo: arahkan kembang api ke rumah dinas ahok, pria ini ditangkap   https:\/\/t.co\/upymivas5d;negatif
@deddy_natsir @jimmy_atp @ajengcute16 @asfairus @dapitdong @gemacan70 @pak_afif iya dari siang tdi mmg dukung ahok utk #penjarakanbasuk;negatif
rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!;negatif
@tvonenews mui:hukum islam sempit\/sudah tidak relevan. semua tahu allah hanya konsep. buruk rupa\/sifat cermin dibelah, malu! akui ahok benar;negatif
rt @gunromli: pengunggah video ahok kutip al maidah mengaku salah https:\/\/t.co\/diene8cwzv ngaku salah tp tdk minta maaf &amp;negatif
mas agus ini gimana sih ?;negatif
#tuitpekanbaru rachmawati tersinggung megawati ajak ahok ke makam bung karno #pekanbaru #tuit;negatif
belum, belum greget ngegampar jawabannya, om agus yudhoyono. bu najwa shihab masih belum dalem banget nih. oke this is getting interesting.;negatif
pilkada dki 2017: ahok bertemu sophia latjuba, sengaja tak ajak djarot https:\/\/t.co\/bzux2bqgjr;negatif
alasan anies sering turun ke masyarakat meski belum masa kampanye https:\/\/t.co\/tndhssrfkj (tribunpekanbaru);negatif
rachmawati tersinggung megawati ajak ahok ke makam bung karno https:\/\/t.co\/bbsr8c9sfe #riau;negatif
rachmawati tersinggung megawati ajak ahok ke makam bung karno https:\/\/t.co\/7ttntwlxkc;negatif
pilkada dki 2017: ahok bertemu sophia latjuba, sengaja tak ajak djarot https:\/\/t.co\/uhopkkwkmd;negatif
\/\/ mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/5rt8vzjcy5;negatif
ini video saat nusron wahid kritik mui soal ahok https:\/\/t.co\/gj6uaqzptw;negatif
rt @lupuz0503: mui: ahok hina islam, alquran dan ulama,  penjarakan harga mati. sekalian proses kasus rampok rssw dll. selesai\ud83d\ude4b https:\/\/t.c\u2026;negatif
rt @tribunnews: nusron wahid: tak satu pun kalimat ahok menistakan al-quran https:\/\/t.co\/jqlazz7xfl via @tribunnews;negatif
@powerxbr88 klo dihujat spt ahok pasti terdiare-diare...:((( https:\/\/t.co\/a8yxmjwb4s;negatif
rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!;negatif
rt @lupuz0503: mui: ahok hina islam, alquran dan ulama,  penjarakan harga mati. sekalian proses kasus rampok rssw dll. selesai\ud83d\ude4b https:\/\/t.c\u2026;negatif
